"NUM","antiguedad","depto.group","sexo","municipio","edo.civil.fit","sueldo","puesto","edad.fit","estudios","ingreso","rango.edad","meses.antiguedad","grupo.puesto","nivel.critico","cambios.depto","reingresos","cambios.sueldo","sueldo.min","sueldo.max","aumento","dias.para.aumento"
9377,13,"PESPUNTE","masculino","LEON",4,1540,"PESPUNTADOR B",26,"Secundaria",2013-05-16,3,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9378,13,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",48,"Secundaria",2013-05-17,5,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9379,15,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",57,"Primaria",2013-05-15,6,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9380,10,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",46,"Primaria",2013-05-20,5,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9381,4,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",36,"Ninguno",2015-07-20,4,0,"PESPUNTADOR A-B",1,1,3,2,1540,1800,260,792
9382,1,"PESPUNTE","masculino","LEON",3,1540,"PESPUNTADOR A",37,"Secundaria",2013-05-20,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9383,9,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",31,"Primaria",2013-05-20,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9384,9,"PESPUNTE","femenino","LEON",1,770,"PRELIMINAR C",20,"Primaria",2013-05-20,2,0,"PRELIMINAR C",5,0,1,0,770,770,0,0
9386,71,"PESPUNTE","masculino","LEON",3,453.32,"PESPUNTADOR A",30,"Primaria",2013-05-20,3,2,"PESPUNTADOR A-B",1,0,2,1,453.32,1540,1086.68,35
9388,920,"PREPARADO","masculino","LEON",3,1500,"REBAJADOR",20,"Primaria",2014-07-07,2,30,"REBAJADOR",3,1,5,4,770,1500,730,889
9389,1,"MONTADO","masculino","LEON",3,850,"PRELIMINAR B",27,"Secundaria",2015-10-22,3,0,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
9391,56,"PREPARADO","masculino","LEON",1,453.32,"PRELIMINAR B",23,"Secundaria",2013-05-16,3,1,"PRELIMINAR A-B",2,1,4,1,453.32,770,316.68,35
9392,15,"PREPARADO","masculino","LEON",1,1540,"REBAJADOR",46,"Secundaria",2013-05-21,5,0,"REBAJADOR",3,0,1,0,1540,1540,0,0
9393,578,"PREPARADO","masculino","LEON",1,1350,"REBAJADOR",19,"Primaria",2014-01-20,2,19,"REBAJADOR",3,2,12,6,453.32,1540,1086.68,491
9394,1,"PREPARADO","masculino","LEON",1,1300,"PESPUNTADOR B",54,"Primaria",2013-05-21,6,0,"PESPUNTADOR A-B",1,0,1,0,1300,1300,0,0
9395,1080,"PREPARADO","masculino","LEON",1,1850,"REBAJADOR",23,"Secundaria",2014-01-28,3,36,"REBAJADOR",3,4,10,4,453.32,1850,1396.68,1197
9396,43,"PREPARADO","masculino","LEON",1,910,"PRELIMINAR B",21,"Secundaria",2013-05-21,3,1,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
9397,16,"PREPARADO","femenino","LEON",3,910,"PRELIMINAR B",21,"Primaria",2013-05-20,3,0,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
9398,18,"PREPARADO","femenino","LEON",1,1200,"PESPUNTADOR C",44,"Primaria",2013-05-20,5,0,"PESPUNTADOR C",4,0,1,0,1200,1200,0,0
9399,576,"PESPUNTE","masculino","LEON",4,1500,"COMODIN PESPUNT",21,"Secundaria",2015-06-16,3,19,"CRITICO",0,4,7,1,1200,1500,300,1127
9408,382,"AVIO","femenino","SILAO",3,950,"PRELIMINAR B",20,"Secundaria",2014-01-27,2,12,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
9414,209,"PREPARADO","femenino","LEON",1,910,"PRELIMINAR A",42,"Secundaria",2013-05-21,5,6,"PRELIMINAR A-B",2,2,3,0,910,910,0,0
9415,156,"PREPARADO","masculino","LEON",3,1300,"PESPUNTADOR B",20,"Secundaria",2014-09-01,2,5,"PESPUNTADOR A-B",1,4,6,2,770,1300,530,391
9422,107,"MONTADO","femenino","LEON",1,900,"ADORNADORA",33,"Primaria",2013-05-20,4,3,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
9423,84,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",22,"Secundaria",2013-05-15,3,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9424,50,"PREPARADO","femenino","LEON",4,900,"PRELIMINAR C",20,"Secundaria",2015-03-05,2,1,"PRELIMINAR C",5,1,2,1,471.03,900,428.97,419
9427,10,"MONTADO","femenino","LEON",3,1000,"LIMP ZAP MOTOTUL",23,"Secundaria",2016-04-18,3,0,"PRELIMINAR C",5,1,3,2,471.03,1000,528.97,825
9428,419,"MANUALIDADES","femenino","LEON",3,490.7,"PRELIMINAR C",19,"Secundaria",2014-01-17,2,13,"PRELIMINAR C",5,1,5,3,471.03,850,378.97,532
9429,1159,"PESPUNTE","femenino","LEON",1,900,"PRELIMINAR B",24,"Secundaria",2013-05-27,3,38,"PRELIMINAR A-B",2,6,10,1,850,900,50,1043
9430,69,"PREPARADO","masculino","LEON",3,453.32,"PRELIMINAR C",26,"Primaria",2013-05-22,3,2,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
9432,25,"PREPARADO","masculino","LEON",3,453.32,"PRELIMINAR C",20,"Secundaria",2013-07-05,2,0,"PRELIMINAR C",5,0,2,1,453.32,750,296.68,14
9433,212,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",21,"Secundaria",2013-05-22,3,7,"PRELIMINAR A-B",2,5,7,2,453.32,900,446.68,115
9435,62,"PREPARADO","masculino","LEON",3,453.32,"PRELIMINAR C",19,"Primaria",2013-05-23,2,2,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
9436,68,"PREPARADO","masculino","LEON",3,453.32,"PESPUNTADOR B",29,"Primaria",2013-05-23,3,2,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9438,79,"PESPUNTE","masculino","LEON",3,453.32,"PRELIMINAR B",20,"Secundaria",2013-05-27,2,2,"PRELIMINAR A-B",2,2,3,0,453.32,453.32,0,0
9441,176,"PESPUNTE","masculino","LEON",1,1600,"PESPUNTADOR A",29,"Primaria",2013-05-22,3,5,"PESPUNTADOR A-B",1,5,8,2,453.32,1600,1146.68,125
9442,62,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",32,"Preparatoria",2013-05-23,4,2,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9443,68,"PESPUNTE","masculino","LEON",4,1540,"PESPUNTADOR B",29,"Primaria",2013-05-23,3,2,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9444,48,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR B",48,"Primaria",2013-05-23,5,1,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9445,17,"PESPUNTE","masculino","LEON",3,1540,"PESPUNTADOR A",35,"Secundaria",2013-05-27,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9446,42,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR A",19,"Ninguno",2013-10-16,2,1,"PRELIMINAR A-B",2,2,4,2,453.32,1540,1086.68,166
9455,264,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",36,"Primaria",2013-05-24,4,8,"PESPUNTADOR A-B",1,3,4,0,1700,1700,0,0
9460,182,"PESPUNTE","masculino","LEON",4,1600,"PESPUNTADOR A",35,"Ninguno",2013-05-24,4,6,"PESPUNTADOR A-B",1,0,1,0,1600,1600,0,0
9463,4,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",25,"Primaria",2014-06-30,3,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
9468,1325,"AVIO","masculino","LEON",1,1300,"ENCERQUILLADOR",23,"Primaria",2013-05-28,3,44,"CRITICO",0,0,4,3,1000,1300,300,587
9470,318,"AVIO","femenino","LEON",2,750,"PRELIMINAR C",31,"Ninguno",2013-05-28,4,10,"PRELIMINAR C",5,1,2,0,750,750,0,0
9479,11,"MANUALIDADES","femenino","LEON",3,800,"PRELIMINAR C",21,"Secundaria",2015-04-27,3,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
9480,37,"MANUALIDADES","femenino","LEON",3,800,"PRELIMINAR C",23,"Secundaria",2015-04-27,3,1,"PRELIMINAR C",5,0,1,0,800,800,0,0
9482,175,"CORTE","masculino","LEON",1,1400,"CORTADOR",37,"Secundaria",2013-05-31,4,5,"CORTADOR",3,0,2,1,453.32,1400,946.68,14
9483,10,"PESPUNTE","masculino","LEON",1,1200,"PESPUNTADOR A",58,"Primaria",2013-05-30,6,0,"PESPUNTADOR A-B",1,0,1,0,1200,1200,0,0
9484,9,"PREPARADO","femenino","LEON",3,910,"PRELIMINAR C",27,"Secundaria",2013-05-29,3,0,"PRELIMINAR C",5,1,2,0,910,910,0,0
9485,1,"PESPUNTE","masculino","LEON",3,770,"PRELIMINAR B",21,"Secundaria",2013-05-29,3,0,"PRELIMINAR A-B",2,0,1,0,770,770,0,0
9486,1,"PESPUNTE","masculino","LEON",3,910,"PRELIMINAR B",21,"Secundaria",2013-05-29,3,0,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
9487,49,"PESPUNTE","masculino","LEON",1,453.34,"PESPUNTADOR A",52,"Primaria",2013-05-29,6,1,"PESPUNTADOR A-B",1,0,2,1,453.34,1540,1086.66,35
9488,4,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",36,"Primaria",2013-06-03,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9489,259,"PESPUNTE","masculino","LEON",3,1700,"PESPUNTADOR A",26,"Secundaria",2014-12-02,3,8,"PESPUNTADOR A-B",1,7,9,1,1540,1700,160,749
9490,4,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",30,"Secundaria",2013-06-03,3,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9492,261,"PESPUNTE","femenino","LEON",2,900,"PRELIMINAR B",38,"Primaria",2013-05-29,4,8,"PRELIMINAR A-B",2,2,3,0,900,900,0,0
9495,393,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",19,"Primaria",2014-06-17,2,13,"PRELIMINAR C",5,3,5,2,800,900,100,259
9496,1323,"PREPARADO","masculino","LEON",1,1500,"B-PESPUNTADOR",42,"Primaria",2013-05-30,5,44,"PESPUNTADOR A-B",1,0,1,0,1500,1500,0,0
9510,14,"AVIO","masculino","LEON",1,1100,"FORRADOR",47,"Secundaria",2013-05-30,5,0,"PRELIMINAR C",5,0,1,0,1100,1100,0,0
9513,62,"PREPARADO","masculino","LEON",1,1200,"CORTADOR",29,"Secundaria",2013-06-06,3,2,"CORTADOR",3,1,2,0,1200,1200,0,0
9514,1,"PREPARADO","femenino","LEON",3,710,"PRELIMINAR C",20,"Secundaria",2013-06-07,2,0,"PRELIMINAR C",5,0,1,0,710,710,0,0
9515,36,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",30,"Primaria",2013-06-11,3,1,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9516,11,"PESPUNTE","masculino","LEON",1,1500,"DOBLILLADOR A MAQUIN",51,"Secundaria",2013-06-10,6,0,"DOBLILLADOR",3,0,1,0,1500,1500,0,0
9517,43,"PESPUNTE","masculino","LEON",4,910,"RECORTAR",50,"Primaria",2013-06-11,5,1,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
9518,30,"PESPUNTE","femenino","LEON",3,770,"PRELIMINAR B",25,"Secundaria",2013-06-10,3,1,"PRELIMINAR A-B",2,0,1,0,770,770,0,0
9519,21,"PESPUNTE","masculino","LEON",3,1540,"PESPUNTADOR A",28,"Secundaria",2013-06-06,3,0,"PESPUNTADOR A-B",1,1,2,0,1540,1540,0,0
9520,1,"PESPUNTE","masculino","LEON",3,770,"PRELIMINAR C",19,"Secundaria",2013-06-06,2,0,"PRELIMINAR C",5,0,1,0,770,770,0,0
9523,1317,"PESPUNTE","femenino","LEON",3,1100,"A-PRELIMINAR",20,"Secundaria",2013-06-05,2,43,"PRELIMINAR A-B",2,3,6,1,950,1100,150,349
9525,115,"PREPARADO","masculino","LEON",1,1400,"CORTADOR",47,"Primaria",2013-06-11,5,3,"CORTADOR",3,0,1,0,1400,1400,0,0
9526,188,"CORTE","masculino","LEON",1,1400,"CORTADOR",26,"Secundaria",2013-06-11,3,6,"CORTADOR",3,1,2,0,1400,1400,0,0
9533,31,"MONTADO","masculino","LEON",1,1000,"CARDADOR",50,"Primaria",2013-06-10,5,1,"CRITICO",0,0,1,0,1000,1000,0,0
9534,355,"MONTADO","femenino","LEON",3,850,"PRELIMINAR C",20,"Secundaria",2013-06-05,2,11,"PRELIMINAR C",5,1,2,0,850,850,0,0
9536,11,"MONTADO","masculino","LEON",1,900,"PRELIMINAR B",20,"Secundaria",2014-03-15,2,0,"PRELIMINAR A-B",2,1,3,1,900,1000,100,147
9543,74,"MONTADO","femenino","LEON",4,1100,"PIOCHERO",29,"Primaria",2013-06-10,3,2,"PESPUNTADOR A-B",1,1,2,0,1100,1100,0,0
9544,1312,"MONTADO","masculino","LEON",1,1300,"DESBASURAR",44,"Secundaria",2013-06-10,5,43,"PRELIMINAR C",5,1,3,0,1300,1300,0,0
9546,183,"MANUALIDADES","masculino","LEON",3,500,"PRELIMINAR C",23,"Preparatoria",2014-12-09,3,6,"PRELIMINAR C",5,0,2,1,500,900,400,43
9547,1,"CORTE","masculino","LEON",1,1400,"CORTADOR",36,"Primaria",2013-06-13,4,0,"CORTADOR",3,0,1,0,1400,1400,0,0
9549,26,"CORTE","masculino","LEON",1,1400,"CORTADOR",42,"Primaria",2013-06-14,5,0,"CORTADOR",3,0,1,0,1400,1400,0,0
9550,5,"PESPUNTE","masculino","LEON",4,1200,"PESPUNTADOR A",28,"Primaria",2013-06-14,3,0,"PESPUNTADOR A-B",1,0,1,0,1200,1200,0,0
9551,14,"PESPUNTE","masculino","LEON",1,1500,"PESPUNTADOR A",36,"Primaria",2013-08-30,4,0,"PESPUNTADOR A-B",1,1,3,2,453.32,1700,1246.68,76
9552,42,"PREPARADO","masculino","LEON",1,453.32,"PESPUNTADOR A",30,"Ninguno",2013-06-12,3,1,"PESPUNTADOR A-B",1,1,3,1,453.32,1540,1086.68,34
9553,46,"PESPUNTE","masculino","LEON",1,453.32,"PESPUNTADOR A",50,"Ninguno",2013-06-14,5,1,"PESPUNTADOR A-B",1,0,2,1,453.32,1700,1246.68,34
9554,3,"PESPUNTE","masculino","LEON",3,1540,"PESPUNTADOR B",28,"Primaria",2013-06-17,3,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9555,43,"PESPUNTE","masculino","LEON",4,453.32,"PESPUNTADOR A",43,"Primaria",2013-06-17,5,1,"PESPUNTADOR A-B",1,0,2,1,453.32,1700,1246.68,34
9556,29,"PESPUNTE","masculino","LEON",3,453.32,"PESPUNTADOR A",23,"Secundaria",2013-06-18,3,0,"PESPUNTADOR A-B",1,0,2,1,453.32,1540,1086.68,34
9557,0,"PESPUNTE","masculino","LEON",3,910,"PRELIMINAR C",22,"Primaria",2013-06-17,3,0,"PRELIMINAR C",5,0,1,0,910,910,0,0
9558,3,"PREPARADO","masculino","LEON",3,700,"PRELIMINAR B",22,"Secundaria",2013-06-17,3,0,"PRELIMINAR A-B",2,0,1,0,700,700,0,0
9559,5,"PESPUNTE","masculino","LEON",3,1000,"PRELIMINAR B",22,"Ninguno",2015-06-08,3,0,"PRELIMINAR A-B",2,2,5,3,700,1000,300,721
9560,42,"PREPARADO","femenino","LEON",3,453.32,"PRELIMINAR C",22,"Preparatoria",2013-06-18,3,1,"PRELIMINAR C",5,0,2,1,453.32,700,246.68,34
9561,3,"PREPARADO","femenino","LEON",3,700,"PRELIMINAR B",25,"Ninguno",2013-06-17,3,0,"PRELIMINAR A-B",2,0,1,0,700,700,0,0
9562,1,"PREPARADO","femenino","LEON",3,700,"PRELIMINAR B",20,"Secundaria",2013-06-17,2,0,"PRELIMINAR A-B",2,0,1,0,700,700,0,0
9563,20,"PESPUNTE","masculino","LEON",3,1500,"PESPUNTADOR B",21,"Primaria",2015-08-20,3,0,"PESPUNTADOR A-B",1,1,2,1,1120,1500,380,798
9564,36,"PREPARADO","masculino","LEON",3,453.32,"PESPUNTADOR B",20,"Secundaria",2013-06-18,2,1,"PESPUNTADOR A-B",1,0,2,1,453.32,1260,806.68,34
9565,36,"PESPUNTE","masculino","LEON",4,453.32,"PESPUNTADOR B",23,"Secundaria",2013-06-18,3,1,"PESPUNTADOR A-B",1,1,3,1,453.32,1260,806.68,34
9567,13,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR B",19,"Preparatoria",2014-06-19,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9579,710,"PESPUNTE","femenino","SILAO",3,950,"PRELIMINAR B",20,"Preparatoria",2013-06-18,2,23,"PRELIMINAR A-B",2,3,6,1,850,950,100,385
9581,38,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",21,"Secundaria",2015-04-20,3,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9582,11,"MONTADO","masculino","LEON",3,850,"PRELIMINAR C",21,"Primaria",2013-06-17,3,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
9586,41,"MONTADO","masculino","LEON",1,1200,"MONTADOR DE LADOS",34,"Primaria",2013-06-13,4,1,"CRITICO",0,0,1,0,1200,1200,0,0
9587,80,"MONTADO","masculino","LEON",4,1300,"CARDADOR",29,"Secundaria",2013-06-18,3,2,"CRITICO",0,0,1,0,1300,1300,0,0
9589,102,"CORTE","femenino","SILAO",3,800,"PRELIMINAR C",24,"Preparatoria",2013-06-18,3,3,"PRELIMINAR C",5,0,2,1,453.32,800,346.68,8
9596,35,"PREPARADO","femenino","LEON",4,453.32,"PRELIMINAR C",24,"Secundaria",2013-06-25,3,1,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
9597,29,"PREPARADO","masculino","LEON",4,453.32,"PESPUNTADOR B",25,"Primaria",2013-06-25,3,0,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9599,34,"PESPUNTE","masculino","LEON",3,453.32,"PESPUNTADOR A",47,"Primaria",2013-06-20,5,1,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9600,34,"PESPUNTE","femenino","LEON",1,453.32,"PESPUNTADOR A",41,"Primaria",2013-06-20,5,1,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9601,31,"PESPUNTE","masculino","LEON",4,900,"PRELIMINAR B",23,"Secundaria",2013-08-06,3,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9602,36,"PESPUNTE","masculino","LEON",4,453.32,"PESPUNTADOR A",25,"Secundaria",2013-06-24,3,1,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9605,29,"PESPUNTE","masculino","LEON",1,453.32,"PESPUNTADOR A",37,"Secundaria",2013-06-25,4,0,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9608,6,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR B",19,"Primaria",2016-07-14,2,0,"PRELIMINAR A-B",2,2,4,2,453.32,950,496.68,1100
9609,17,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR A",19,"Primaria",2013-06-25,2,0,"PRELIMINAR A-B",2,0,1,0,453.32,453.32,0,0
9610,34,"CORTE","femenino","LEON",3,453.32,"PRELIMINAR C",20,"Primaria",2013-06-20,2,1,"PRELIMINAR C",5,0,2,1,453.32,770,316.68,26
9612,155,"MONTADO","masculino","LEON",3,1200,"EMBARRADOR ZAPATO",28,"Primaria",2013-06-25,3,5,"PRELIMINAR C",5,0,1,0,1200,1200,0,0
9613,70,"MONTADO","femenino","LEON",3,900,"ADORNADORA",28,"Secundaria",2013-06-19,3,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9617,44,"PESPUNTE","masculino","LEON",3,850,"PRELIMINAR C",19,"Secundaria",2014-06-18,2,1,"PRELIMINAR C",5,1,2,0,850,850,0,0
9623,209,"MONTADO","femenino","LEON",3,950,"ADORNADORA",19,"Secundaria",2013-06-20,2,6,"PRELIMINAR A-B",2,0,2,1,850,950,100,14
9627,37,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR A",23,"Primaria",2013-07-01,3,1,"PRELIMINAR A-B",2,1,2,0,453.32,453.32,0,0
9629,28,"PREPARADO","femenino","LEON",3,453.32,"PRELIMINAR C",19,"Ninguno",2013-07-02,2,0,"PRELIMINAR C",5,1,3,1,453.32,770,316.68,23
9630,36,"PESPUNTE","femenino","SILAO",3,910,"PRELIMINAR C",19,"Secundaria",2013-07-02,2,1,"PRELIMINAR C",5,1,4,2,453.32,910,456.68,39
9632,197,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR A",20,"Secundaria",2013-06-27,2,6,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
9634,28,"PREPARADO","femenino","LEON",3,453.32,"PRELIMINAR C",19,"Secundaria",2013-07-02,2,0,"PRELIMINAR C",5,0,2,1,453.32,770,316.68,14
9635,20,"CORTE","masculino","LEON",1,453.32,"CORTADOR",32,"Primaria",2013-06-27,4,0,"CORTADOR",3,0,1,0,453.32,453.32,0,0
9636,29,"CORTE","femenino","LEON",3,453.32,"PRELIMINAR B",20,"Secundaria",2013-07-01,2,0,"PRELIMINAR A-B",2,0,1,0,453.32,453.32,0,0
9638,219,"PESPUNTE","femenino","SILAO",3,850,"PRELIMINAR C",19,"Primaria",2014-07-02,2,7,"PRELIMINAR C",5,2,6,2,453.32,850,396.68,470
9640,15,"PESPUNTE","masculino","LEON",1,453.32,"PESPUNTADOR A",51,"Primaria",2013-07-02,6,0,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
9643,168,"MONTADO","masculino","LEON",3,1000,"EMBARRADOR SUELA",25,"Secundaria",2014-07-21,3,5,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
9644,36,"MONTADO","masculino","LEON",1,1400,"CARDADOR",37,"Secundaria",2014-04-29,4,1,"CRITICO",0,0,1,0,1400,1400,0,0
9645,64,"MONTADO","masculino","LEON",1,1300,"PEGADOR",27,"Secundaria",2013-07-02,3,2,"CRITICO",0,0,1,0,1300,1300,0,0
9646,29,"MONTADO","femenino","SILAO",3,850,"PRELIMINAR C",20,"Secundaria",2013-07-02,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
9649,22,"PREPARADO","femenino","SILAO",3,453.32,"PRELIMINAR C",19,"Secundaria",2013-07-08,2,0,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
9650,22,"PREPARADO","femenino","LEON",3,453.32,"PRELIMINAR C",21,"Primaria",2013-07-08,3,0,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
9651,765,"PREPARADO","masculino","LEON",4,1400,"PESPUNTADOR C",21,"Primaria",2013-07-08,3,25,"PESPUNTADOR C",4,2,5,2,453.32,1400,946.68,609
9652,27,"PESPUNTE","femenino","SILAO",3,453.32,"PRELIMINAR C",20,"Secundaria",2013-07-03,2,0,"PRELIMINAR C",5,0,2,1,453.32,910,456.68,21
9653,22,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR B",26,"Secundaria",2013-07-08,3,0,"PRELIMINAR A-B",2,0,2,1,453.32,910,456.68,21
9654,22,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR C",19,"Secundaria",2013-07-08,2,0,"PRELIMINAR C",5,0,2,1,453.32,910,456.68,21
9655,29,"PESPUNTE","masculino","LEON",1,453.32,"PESPUNTADOR A",39,"Primaria",2013-10-22,4,0,"PESPUNTADOR A-B",1,1,4,2,453.32,1540,1086.68,125
9657,521,"CORTE","masculino","LEON",1,1700,"CORTADOR AUTOMATICA",30,"Secundaria",2014-05-13,3,17,"CORTADOR",3,1,2,0,1700,1700,0,0
9660,710,"MONTADO","masculino","SILAO",1,1000,"PRELIMINAR A",24,"Ninguno",2013-07-03,3,23,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
9661,9,"MANUALIDADES","femenino","LEON",3,800,"PRELIMINAR C",20,"Secundaria",2014-06-11,2,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
9663,29,"CORTE","masculino","LEON",1,453.32,"CORTADOR",49,"Primaria",2013-07-09,5,0,"CORTADOR",3,0,1,0,453.32,453.32,0,0
9664,50,"PESPUNTE","masculino","LEON",3,850,"PRELIMINAR B",22,"Secundaria",2013-07-09,3,1,"PRELIMINAR A-B",2,1,2,0,850,850,0,0
9665,8,"AVIO","masculino","LEON",3,1000,"PRENSAR",25,"Secundaria",2016-02-24,3,0,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
9667,33,"MONTADO","masculino","LEON",4,850,"PRELIMINAR B",23,"Ninguno",2013-07-05,3,1,"PRELIMINAR A-B",2,1,2,0,850,850,0,0
9668,30,"MONTADO","masculino","LEON",3,850,"PRELIMINAR B",25,"Primaria",2013-07-08,3,1,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
9669,1024,"MONTADO","masculino","LEON",3,1300,"ENTACONADOR",19,"Secundaria",2013-07-09,2,34,"CRITICO",0,2,7,3,850,1300,450,826
9670,2,"PREPARADO","masculino","LEON",3,1200,"PESPUNTADOR B",23,"Secundaria",2013-07-15,3,0,"PESPUNTADOR A-B",1,0,1,0,1200,1200,0,0
9671,7,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",35,"Secundaria",2013-07-10,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
9672,15,"PESPUNTE","femenino","LEON",3,910,"PRELIMINAR B",24,"Secundaria",2013-07-15,3,0,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
9673,22,"PESPUNTE","femenino","LEON",3,453.32,"PESPUNTADOR B",19,"Secundaria",2013-07-16,2,0,"PESPUNTADOR A-B",1,1,3,1,453.32,910,456.68,22
9676,45,"AVIO","femenino","LEON",3,900,"PRELIMINAR C",18,"Preparatoria",2015-01-14,2,1,"PRELIMINAR C",5,2,3,0,900,900,0,0
9682,282,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",24,"Secundaria",2013-07-16,3,9,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9684,1,"AVIO","masculino","LEON",1,900,"PRELIMINAR A",28,"Secundaria",2013-09-12,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9686,1087,"MONTADO","masculino","LEON",3,1250,"ENTACONADOR",20,"Secundaria",2014-01-21,2,36,"CRITICO",0,1,5,3,900,1250,350,973
9688,9,"MONTADO","femenino","LEON",3,900,"ADORNADORA",37,"Ninguno",2013-07-15,4,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
9689,12,"PREPARADO","femenino","SILAO",1,700,"PRELIMINAR B",28,"Preparatoria",2013-07-18,3,0,"PRELIMINAR A-B",2,0,1,0,700,700,0,0
9690,12,"PREPARADO","femenino","LEON",3,700,"PRELIMINAR C",20,"Secundaria",2013-07-18,2,0,"PRELIMINAR C",5,0,1,0,700,700,0,0
9691,7,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",31,"Secundaria",2013-07-17,4,0,"PESPUNTADOR A-B",1,0,1,0,1540,1540,0,0
